"fid","tid","d","wtot","wcr","wpt","wac","etot","ecr","ept","eac"
157,154,7.5,15,0,6,0,0,0,0,0
273,154,2.5,114,81,18,0,9,0,0,0
348,154,20.8,6,0,0,0,0,0,0,0
430,154,15.3,9,9,0,0,0,0,0,0
2021,154,6.8,18,18,0,0,0,0,0,0
287,154,18.8,6,6,0,0,0,0,0,0
444,154,15.6,9,0,0,0,0,0,0,0
398,154,18.4,9,9,0,0,0,0,0,0
2031,154,14.6,9,0,0,0,0,0,0,0
456,154,14.2,6,0,0,0,0,0,0,0
279,154,14.9,9,0,0,0,0,0,0,0
148,154,7.2,21,0,15,0,0,0,0,0
338,154,12.2,15,12,0,0,0,0,0,0
388,154,13.3,6,0,0,0,0,0,0,0
145,154,22.6,15,12,0,0,0,0,0,0
518,154,24,6,0,0,0,0,0,0,0
2025,154,18.5,6,6,0,0,0,0,0,0
119,154,9.2,24,9,12,0,0,0,0,0
363,154,10.3,12,0,0,0,0,0,0,0
151,154,18.2,9,9,0,0,0,0,0,0
321,154,17.3,6,6,0,0,0,0,0,0
183,154,18.8,18,9,0,0,0,0,0,0
438,154,13.1,9,0,0,0,0,0,0,0
294,154,5.9,57,39,12,0,0,0,0,0
392,154,15.4,9,0,0,0,0,0,0,0
383,154,9.9,6,0,0,0,0,0,0,0
182,154,18,18,9,0,0,0,0,0,0
2042,154,14.5,12,0,0,0,0,0,0,0
357,154,14.3,18,12,0,0,0,0,0,0
163,154,20.1,9,9,0,0,0,0,0,0
236,154,4.6,42,30,9,0,9,0,0,0
341,154,18.3,9,6,0,0,0,0,0,0
356,154,3.6,75,45,15,0,0,0,0,0
442,154,11.5,6,6,0,0,0,0,0,0
261,154,7,42,30,0,0,0,0,0,0
395,154,11.4,6,0,0,0,0,0,0,0
374,154,18.7,6,6,0,0,0,0,0,0
325,154,6.8,6,0,0,0,0,0,0,0
245,154,9.9,57,45,0,0,0,0,0,0
262,154,4.3,39,24,9,0,6,0,0,0
408,154,13.8,6,0,0,0,0,0,0,0
329,154,20.8,6,0,0,0,0,0,0,0
120,154,11.2,6,0,0,0,0,0,0,0
278,154,16,9,9,0,0,0,0,0,0
317,154,9.3,9,0,0,0,0,0,0,0
193,154,7,51,33,12,0,0,0,0,0
272,154,4.3,51,33,9,0,6,0,0,0
333,154,11.8,6,0,0,0,0,0,0,0
264,154,5.9,33,24,0,0,0,0,0,0
144,154,22.6,15,12,0,0,0,0,0,0
323,154,12.2,9,9,0,0,0,0,0,0
189,154,8.1,9,0,0,0,0,0,0,0
2023,154,4.3,60,39,9,0,6,0,0,0
208,154,12.2,33,27,0,0,0,0,0,0
179,154,17.1,15,12,0,0,0,0,0,0
561,154,25.7,9,0,0,0,0,0,0,0
415,154,13.5,6,6,0,0,0,0,0,0
420,154,11,6,6,0,0,0,0,0,0
368,154,10.1,9,9,0,0,0,0,0,0
297,154,18.2,12,9,0,0,0,0,0,0
293,154,5.8,39,27,6,0,0,0,0,0
139,154,9.6,12,9,0,0,0,0,0,0
226,154,8.1,9,0,0,0,0,0,0,0
200,154,10.4,18,15,0,0,0,0,0,0
168,154,2.6,81,57,21,0,15,6,0,0
164,154,13,27,21,0,0,0,0,0,0
190,154,8.1,6,0,0,0,0,0,0,0
223,154,14,9,0,0,0,0,0,0,0
386,154,12.7,9,6,0,0,0,0,0,0
425,154,12.1,12,12,0,0,0,0,0,0
130,154,17.4,6,6,0,0,0,0,0,0
188,154,8,24,15,0,0,0,0,0,0
291,154,15.6,6,6,0,0,0,0,0,0
361,154,15.9,9,9,0,0,0,0,0,0
146,154,8.7,66,51,12,0,0,0,0,0
353,154,17.3,9,9,0,0,0,0,0,0
2024,154,3.8,75,63,9,0,6,0,0,0
251,154,13.2,6,0,0,0,0,0,0,0
311,154,5.7,75,54,15,0,6,0,0,0
247,154,5.8,36,27,0,0,0,0,0,0
217,154,21.8,30,24,0,0,0,0,0,0
280,154,5.9,69,54,12,0,12,6,0,0
2013,154,18.5,9,9,0,0,0,0,0,0
219,154,10.6,15,12,0,0,0,0,0,0
228,154,9.3,48,33,9,0,0,0,0,0
222,154,8.3,18,0,15,0,0,0,0,0
489,154,19.7,6,0,0,0,0,0,0,0
2014,154,13.8,24,18,0,0,0,0,0,0
198,154,9.8,60,45,6,0,0,0,0,0
224,154,6.3,51,39,0,0,9,0,0,0
308,154,6.9,36,24,9,0,0,0,0,0
205,154,8.4,27,21,0,0,0,0,0,0
176,154,13.7,27,18,0,0,0,0,0,0
342,154,19,6,0,0,0,0,0,0,0
172,154,16.8,18,15,0,0,0,0,0,0
443,154,13.3,9,9,0,0,0,0,0,0
324,154,9.7,9,0,0,0,0,0,0,0
255,154,3.9,42,27,9,0,6,0,0,0
327,154,17.8,6,6,0,0,0,0,0,0
396,154,12.7,6,0,0,0,0,0,0,0
286,154,14.9,12,6,0,0,0,0,0,0
459,154,14.4,9,0,0,0,0,0,0,0
2041,154,12.3,12,9,0,0,0,0,0,0
295,154,12.7,6,6,0,0,0,0,0,0
131,154,13.3,18,12,0,0,0,0,0,0
2026,154,4.1,60,42,12,0,0,0,0,0
174,154,5.6,15,12,0,0,0,0,0,0
206,154,17.8,15,9,0,0,0,0,0,0
433,154,11.9,12,9,0,0,0,0,0,0
197,154,10.5,9,0,0,0,0,0,0,0
285,154,13.9,15,9,0,0,0,0,0,0
365,154,5.8,30,27,0,0,0,0,0,0
373,154,9.2,12,12,0,0,0,0,0,0
253,154,7.4,42,39,0,0,0,0,0,0
147,154,8.6,27,18,0,0,0,0,0,0
178,154,20.4,18,12,0,0,0,0,0,0
269,154,11.6,12,9,0,0,0,0,0,0
416,154,9.3,6,0,0,0,0,0,0,0
218,154,12.5,15,12,0,0,0,0,0,0
233,154,3.9,36,21,9,0,0,0,0,0
313,154,17.3,6,0,0,0,0,0,0,0
372,154,11,9,6,0,0,0,0,0,0
239,154,15.3,9,0,0,0,0,0,0,0
237,154,2.9,24,18,6,0,0,0,0,0
447,154,15.5,12,9,0,0,0,0,0,0
195,154,19.3,27,15,0,0,0,0,0,0
391,154,9.9,9,9,0,0,0,0,0,0
110,154,1.1,183,63,9,96,165,72,6,87
332,154,10.6,18,12,0,0,0,0,0,0
367,154,10.2,9,6,0,0,0,0,0,0
169,154,9,15,12,0,0,0,0,0,0
204,154,18.4,6,0,0,0,0,0,0,0
403,154,14.2,9,6,0,0,0,0,0,0
2029,154,3.3,39,27,9,0,6,0,0,0
377,154,12.5,12,9,0,0,0,0,0,0
2033,154,14.3,12,12,0,0,0,0,0,0
181,154,1.5,54,39,6,0,18,9,0,0
2011,154,28.6,9,9,0,0,0,0,0,0
558,154,25,9,9,0,0,0,0,0,0
292,154,18.1,9,9,0,0,0,0,0,0
424,154,11.4,9,9,0,0,0,0,0,0
254,154,5.3,60,36,15,0,6,0,0,0
319,154,17.1,9,9,0,0,0,0,0,0
2036,154,12.6,6,6,0,0,0,0,0,0
309,154,5.1,63,51,6,0,12,12,0,0
326,154,2.5,75,51,15,0,15,9,0,0
260,154,9.8,30,21,0,0,0,0,0,0
199,154,1.1,54,30,0,9,6,0,0,0
281,154,3.1,33,21,9,0,9,0,0,0
129,154,20.3,18,15,0,0,0,0,0,0
419,154,16.2,12,0,0,0,0,0,0,0
435,154,15.3,6,0,0,0,0,0,0,0
187,154,8.1,18,12,0,0,0,0,0,0
105,154,37.1,18,15,0,0,0,0,0,0
111,154,7.1,9,0,0,0,0,0,0,0
417,154,15.2,12,6,0,0,0,0,0,0
171,154,12.4,6,0,0,0,0,0,0,0
307,154,13.5,6,6,0,0,0,0,0,0
359,154,17.4,9,6,0,0,0,0,0,0
545,154,22.1,6,0,0,0,0,0,0,0
290,154,15.9,9,6,0,0,0,0,0,0
248,154,3.3,81,63,0,0,12,6,0,0
107,154,40.3,12,6,0,0,0,0,0,0
339,315,0.7,12,9,0,0,0,0,0,0
294,315,7.1,6,6,0,0,0,0,0,0
154,315,1.8,6,0,0,0,0,0,0,0
246,315,3.8,9,6,0,0,0,0,0,0
258,110,3.8,72,63,0,0,84,27,54,0
209,110,11.5,15,9,0,0,15,0,12,0
167,110,8.5,57,42,6,0,15,0,9,0
211,110,4.1,54,48,0,0,75,33,42,0
261,110,7.4,57,48,0,0,12,6,0,0
155,110,1,18,12,0,0,12,0,0,0
380,110,13.7,9,9,0,0,0,0,0,0
226,110,7.3,12,0,9,0,0,0,0,0
577,110,36,6,0,0,0,0,0,0,0
238,110,12.1,12,12,0,0,9,0,6,0
152,110,21.4,33,24,0,0,15,0,12,0
99,110,45.5,12,9,0,0,0,0,0,0
267,110,11.1,9,9,0,0,0,0,0,0
246,110,5.3,57,39,6,0,27,0,24,0
2032,110,14.8,12,6,0,0,0,0,0,0
122,110,32.2,24,18,0,0,21,0,15,0
265,110,5.1,54,48,0,0,60,21,39,0
249,110,3.3,69,57,0,0,78,24,48,0
2013,110,18.9,33,27,0,0,6,0,0,0
191,110,11.7,18,15,0,0,0,0,0,0
331,110,10.3,18,15,0,0,0,0,0,0
233,110,2.8,75,48,12,0,39,12,24,0
291,110,14.5,12,12,0,0,0,0,0,0
371,110,8.2,27,21,0,0,0,0,0,0
316,110,9.1,12,6,0,0,0,0,0,0
351,110,20.8,12,6,0,0,0,0,0,0
230,110,8.9,69,57,6,0,12,6,0,0
421,110,11,15,12,0,0,0,0,0,0
393,110,16.1,15,12,0,0,0,0,0,0
214,110,29.9,9,6,0,0,6,0,6,0
149,110,24.3,45,30,6,0,12,0,0,0
180,110,17.3,45,36,0,0,15,0,12,0
2035,110,11.8,15,6,6,0,0,0,0,0
263,110,12.8,30,24,0,0,0,0,0,0
411,110,14.2,9,0,0,0,0,0,0,0
537,110,25,9,6,0,0,0,0,0,0
358,110,15.4,15,9,0,0,0,0,0,0
184,110,7.8,12,9,0,0,0,0,0,0
272,110,4.3,75,54,12,0,51,9,39,0
336,110,13.9,21,18,0,0,0,0,0,0
282,110,2,114,66,6,24,120,42,21,54
296,110,16.3,15,12,0,0,0,0,0,0
175,110,18.8,6,6,0,0,12,0,9,0
274,110,3,66,51,0,0,15,6,6,0
394,110,10.4,12,12,0,0,0,0,0,0
165,110,11.3,12,12,0,0,18,6,0,0
327,110,16.7,15,12,0,0,0,0,0,0
125,110,30.2,12,12,0,0,0,0,0,0
364,110,9.6,12,9,0,0,0,0,0,0
150,110,21.2,30,21,0,0,21,0,18,0
210,110,17.9,15,12,0,0,0,0,0,0
275,110,10.6,18,18,0,0,0,0,0,0
304,110,1.6,96,63,6,18,141,57,18,57
243,110,15.5,12,9,0,0,0,0,0,0
124,110,28.1,6,0,0,0,0,0,0,0
39,110,6.5,15,0,12,0,0,0,0,0
427,110,12.4,15,12,0,0,0,0,0,0
295,110,12.1,15,12,0,0,0,0,0,0
244,110,21.8,15,12,0,0,0,0,0,0
398,110,17.3,15,15,0,0,0,0,0,0
408,110,12.9,6,6,0,0,0,0,0,0
273,110,3.2,120,96,6,6,177,72,90,15
138,110,7.7,27,15,6,0,0,0,0,0
2019,110,7.6,60,51,0,0,39,12,21,0
385,110,7.8,15,12,0,0,0,0,0,0
186,110,7.4,69,66,0,0,9,0,0,0
381,110,18.1,9,0,0,0,0,0,0,0
277,110,14.6,24,21,0,0,0,0,0,0
378,110,13.8,12,12,0,0,0,0,0,0
2018,110,8,78,66,0,0,27,6,18,0
287,110,17.7,15,9,0,0,0,0,0,0
251,110,12.1,18,18,0,0,0,0,0,0
520,110,20.2,6,0,0,0,0,0,0,0
333,110,10.9,21,18,0,0,0,0,0,0
132,110,7.2,42,33,0,0,27,9,15,0
103,110,43.6,12,9,0,0,6,0,0,0
102,110,6.3,12,9,0,0,0,0,0,0
302,110,18.2,9,6,0,0,0,0,0,0
314,110,13.5,15,12,0,0,0,0,0,0
462,110,14.8,9,6,0,0,0,0,0,0
203,110,17.3,27,18,6,0,9,0,9,0
299,110,8.6,21,15,0,0,0,0,0,0
234,110,6.6,12,0,6,0,0,0,0,0
355,110,10.3,21,15,0,0,0,0,0,0
473,110,19,9,0,0,0,0,0,0,0
343,110,11,12,9,0,0,0,0,0,0
349,110,15.5,9,9,0,0,0,0,0,0
312,110,3.7,69,60,9,0,45,12,30,0
399,110,14.3,6,6,0,0,0,0,0,0
2017,110,8.4,27,18,0,0,9,0,6,0
196,110,5.6,51,39,0,0,69,18,48,0
404,110,17.5,6,6,0,0,0,0,0,0
405,110,11.3,6,6,0,0,0,0,0,0
197,110,9.8,15,12,0,0,0,0,0,0
229,110,9.9,66,54,6,0,9,0,6,0
266,110,12.7,18,18,0,0,9,0,0,0
529,110,22.5,9,6,0,0,0,0,0,0
283,110,6.7,18,15,0,0,0,0,0,0
257,110,8,66,63,0,0,84,0,72,0
225,110,3.2,117,90,15,6,90,27,54,0
117,110,6,6,0,0,0,0,0,0,0
182,110,18.7,36,24,6,0,0,0,0,0
294,110,5.2,72,66,0,0,42,24,18,0
115,110,2.9,6,0,0,0,0,0,0,0
166,110,9,66,54,6,0,12,0,6,0
259,110,11,18,15,0,0,0,0,0,0
268,110,11,15,9,0,0,0,0,0,0
317,110,9,12,12,0,0,0,0,0,0
300,110,16.1,12,12,0,0,0,0,0,0
158,110,7.9,12,12,0,0,0,0,0,0
2012,110,25.1,15,9,0,0,0,0,0,0
126,110,23.6,12,12,0,0,0,0,0,0
321,110,16.2,18,15,0,0,0,0,0,0
315,110,1.9,42,27,0,0,21,12,0,0
320,110,16.4,15,12,0,0,0,0,0,0
313,110,16.2,15,9,0,0,0,0,0,0
309,110,4.3,111,96,9,0,72,33,36,0
2039,110,12.8,15,9,0,0,0,0,0,0
357,110,13.3,18,18,0,0,0,0,0,0
130,110,16.7,9,9,0,0,15,0,12,0
376,110,11,12,9,0,0,0,0,0,0
352,110,22.7,12,9,0,0,0,0,0,0
188,110,7.1,36,18,15,0,0,0,0,0
193,110,7.2,48,33,9,0,18,0,12,0
215,110,21.1,12,9,0,0,0,0,0,0
255,110,3.5,99,78,9,0,81,33,45,0
224,110,5.4,93,81,0,0,39,21,18,0
178,110,20.9,45,36,6,0,27,0,24,0
318,110,6.7,84,63,15,0,33,15,12,0
455,110,17.2,18,18,0,0,0,0,0,0
279,110,13.9,12,9,0,0,0,0,0,0
392,110,14.6,15,15,0,0,0,0,0,0
339,110,1.9,126,87,6,15,99,57,24,0
322,110,14.5,9,9,0,0,0,0,0,0
561,110,25.4,6,6,0,0,0,0,0,0
413,110,11.9,15,15,0,0,0,0,0,0
306,110,4.8,93,75,6,0,51,24,27,0
143,110,23.1,27,21,0,0,15,0,15,0
2034,110,12.2,9,9,0,0,0,0,0,0
106,110,47,9,9,0,0,6,0,0,0
305,110,4.3,69,48,6,6,27,0,18,0
442,110,11.2,12,9,0,0,0,0,0,0
360,110,15.1,6,6,0,0,0,0,0,0
303,110,15.4,9,9,0,0,0,0,0,0
227,110,9.5,12,6,0,0,0,0,0,0
190,110,7.2,6,0,6,0,0,0,0,0
366,110,7.2,15,12,0,0,0,0,0,0
549,110,25.8,9,9,0,0,0,0,0,0
236,110,3.9,63,48,9,0,51,24,24,0
171,110,11.4,15,12,0,0,0,0,0,0
148,110,6.4,15,0,12,0,0,0,0,0
444,110,15.4,6,0,0,0,0,0,0,0
280,110,4.9,99,81,6,0,48,15,27,0
250,110,8.1,15,15,0,0,0,0,0,0
252,110,14.7,9,0,0,0,0,0,0,0
129,110,19.6,27,21,0,0,15,9,0,0
284,110,14.2,18,15,0,0,0,0,0,0
264,110,6.5,48,45,0,0,30,9,24,0
100,110,43.4,15,12,0,0,0,0,0,0
262,110,4.6,78,66,9,0,78,15,60,0
348,110,19.7,12,12,0,0,0,0,0,0
157,110,6.6,15,0,6,0,0,0,0,0
278,110,15,12,9,0,0,0,0,0,0
425,110,11.6,12,12,0,0,0,0,0,0
581,110,32.2,6,6,0,0,0,0,0,0
147,110,8.4,36,30,0,0,12,0,0,0
395,110,11.4,9,6,0,0,0,0,0,0
153,110,17.1,45,39,0,0,18,0,12,0
2033,110,13.3,9,6,0,0,0,0,0,0
420,110,10.5,9,9,0,0,0,0,0,0
270,110,13.8,9,9,0,0,0,0,0,0
245,110,10.3,114,96,9,0,21,6,6,0
290,110,14.9,15,15,0,0,0,0,0,0
2038,110,12.7,9,6,0,0,0,0,0,0
403,110,13.4,9,0,0,0,0,0,0,0
131,110,12.5,42,33,0,0,18,0,12,0
135,110,15,9,6,0,0,0,0,0,0
430,110,14.5,18,15,0,0,0,0,0,0
337,110,6.8,15,0,12,0,0,0,0,0
402,110,12.2,12,9,0,0,0,0,0,0
433,110,11.9,12,9,0,0,0,0,0,0
2021,110,6.3,36,30,0,0,39,9,33,0
293,110,5.3,63,48,6,0,39,18,18,0
383,110,9.3,9,6,0,0,0,0,0,0
199,110,2,60,39,6,6,72,27,0,33
400,110,13.3,12,9,0,0,0,0,0,0
412,110,10.5,24,21,0,0,0,0,0,0
407,110,16.4,12,6,0,0,0,0,0,0
324,110,8.7,21,18,0,0,0,0,0,0
163,110,20.6,21,18,0,0,9,0,0,0
2027,110,17.3,21,21,0,0,0,0,0,0
127,110,26.5,0,0,0,0,9,0,0,0
368,110,9.6,18,18,0,0,0,0,0,0
356,110,3.2,45,36,0,0,21,6,15,0
109,110,8.4,6,0,0,0,0,0,0,0
164,110,12.8,30,24,0,0,30,6,15,0
301,110,18.7,15,12,0,0,0,0,0,0
207,110,6.6,54,45,0,0,9,0,0,0
218,110,12.7,30,21,0,0,24,0,21,0
247,110,5.6,42,33,0,0,51,21,24,0
156,110,4.6,39,33,0,0,27,6,18,0
223,110,13.5,9,6,0,0,15,0,12,0
415,110,12.6,6,6,0,0,0,0,0,0
2014,110,14.3,30,27,0,0,9,0,0,0
485,110,20.6,6,0,0,0,0,0,0,0
162,110,18.7,18,15,0,0,24,0,21,0
367,110,9.6,15,12,0,0,0,0,0,0
297,110,17.1,18,18,0,0,0,0,0,0
328,110,15.4,15,15,0,0,0,0,0,0
2036,110,11.7,21,18,0,0,0,0,0,0
362,110,12.6,9,6,0,0,0,0,0,0
386,110,12,21,18,0,0,0,0,0,0
168,110,2.7,99,72,15,6,141,39,48,51
338,110,11.3,18,15,0,0,0,0,0,0
311,110,4.7,93,75,6,0,51,18,27,0
354,110,20.9,12,9,0,0,0,0,0,0
2025,110,17.5,15,12,0,0,0,0,0,0
431,110,12.8,18,12,0,0,0,0,0,0
492,110,23.4,6,6,0,0,0,0,0,0
2015,110,21.2,15,15,0,0,9,0,9,0
151,110,18.3,24,18,0,0,12,0,12,0
119,110,8.4,24,12,6,0,0,0,0,0
183,110,19.4,39,33,0,0,12,0,9,0
205,110,8.8,42,27,9,0,24,6,15,0
377,110,11.4,15,15,0,0,0,0,0,0
310,110,6.3,54,39,0,0,42,15,21,0
476,110,12.8,9,9,0,0,0,0,0,0
285,110,12.9,24,21,0,0,0,0,0,0
181,110,1.5,189,57,0,111,138,33,0,99
145,110,23.2,27,21,0,0,0,0,0,0
179,110,17.8,33,27,0,0,0,0,0,0
289,110,11.9,15,12,0,0,0,0,0,0
139,110,8.9,18,6,0,0,0,0,0,0
107,110,41.1,12,9,0,0,0,0,0,0
146,110,9.3,99,81,9,0,21,9,9,0
198,110,10.5,75,69,0,0,21,0,12,0
112,110,58.3,6,6,0,0,0,0,0,0
248,110,2.3,105,81,0,18,96,36,33,24
111,110,6.5,12,6,6,0,0,0,0,0
174,110,5.9,21,15,0,0,9,0,0,0
443,110,12.6,24,21,0,0,0,0,0,0
2016,110,26.3,6,0,0,0,0,0,0,0
342,110,17.9,9,9,0,0,0,0,0,0
437,110,12.6,9,9,0,0,0,0,0,0
341,110,17.2,9,9,0,0,0,0,0,0
363,110,9.5,18,15,0,0,0,0,0,0
298,110,14.7,12,12,0,0,0,0,0,0
292,110,17,12,9,0,0,0,0,0,0
459,110,14,12,12,0,0,0,0,0,0
254,110,5.2,72,51,15,0,45,12,27,0
325,110,5.9,18,15,0,0,0,0,0,0
189,110,7.2,6,0,0,0,0,0,0,0
217,110,22.3,60,48,9,0,42,9,33,0
105,110,37.6,30,21,0,0,12,0,9,0
200,110,10,39,33,0,0,27,6,18,0
379,110,13.4,9,0,0,0,0,0,0,0
491,110,22.4,6,0,0,0,0,0,0,0
286,110,13.9,18,15,0,0,0,0,0,0
558,110,24.8,9,9,0,0,0,0,0,0
334,110,16.7,9,9,0,0,0,0,0,0
216,110,15.3,9,0,0,0,0,0,0,0
201,110,30.4,9,9,0,0,6,0,0,0
288,110,12.6,24,18,0,0,0,0,0,0
202,110,26.2,6,6,0,0,0,0,0,0
177,110,15.3,9,9,0,0,0,0,0,0
382,110,11.8,12,12,0,0,0,0,0,0
2037,110,14.7,6,6,0,0,0,0,0,0
416,110,9.1,12,12,0,0,0,0,0,0
2026,110,3.1,81,63,6,0,63,18,39,0
206,110,18.7,21,15,6,0,9,0,0,0
365,110,5.7,39,30,0,0,15,0,9,0
2051,110,22.2,6,0,0,0,0,0,0,0
424,110,11,6,0,0,0,0,0,0,0
2041,110,12,12,12,0,0,0,0,0,0
410,110,21.3,6,0,0,0,0,0,0,0
353,110,16.2,15,12,0,0,0,0,0,0
219,110,9.7,21,15,0,0,0,0,0,0
326,110,2.9,120,99,0,6,165,60,60,45
438,110,12.6,15,15,0,0,0,0,0,0
208,110,11.3,30,30,0,0,21,0,15,0
176,110,12.8,27,24,0,0,9,0,0,0
260,110,9.9,39,30,0,0,18,0,12,0
417,110,14.3,15,12,0,0,0,0,0,0
435,110,14.7,12,6,0,0,0,0,0,0
373,110,8.2,12,9,0,0,0,0,0,0
332,110,9.6,30,27,0,0,0,0,0,0
101,110,60.6,12,12,0,0,0,0,0,0
330,110,15.2,12,9,0,0,0,0,0,0
2024,110,4.4,66,60,0,0,81,18,60,0
232,110,4.4,63,48,9,0,66,15,51,0
2031,110,13.6,18,12,0,0,0,0,0,0
154,110,1.1,63,33,6,15,48,12,9,24
449,110,13.2,9,9,0,0,0,0,0,0
172,110,16.2,27,24,0,0,24,0,15,0
228,110,9.6,54,42,9,0,18,6,12,0
319,110,16.1,15,12,0,0,0,0,0,0
372,110,10,27,24,0,0,0,0,0,0
195,110,20.1,21,15,0,0,15,0,9,0
456,110,14,9,0,0,0,0,0,0,0
144,110,23.1,24,18,0,0,0,0,0,0
418,110,15.3,6,6,0,0,0,0,0,0
2042,110,13.9,12,9,0,0,0,0,0,0
2023,110,4.1,96,72,21,0,75,33,39,0
128,110,21.4,12,9,0,0,15,0,9,0
169,110,8.1,15,15,0,0,0,0,0,0
388,110,12.5,15,6,0,0,0,0,0,0
2011,110,28.7,21,18,0,0,12,0,9,0
231,110,5.8,54,48,0,0,24,9,15,0
120,110,10.5,15,12,0,0,0,0,0,0
359,110,16.4,9,9,0,0,0,0,0,0
396,110,12.6,15,12,0,0,0,0,0,0
419,110,15.3,9,9,0,0,0,0,0,0
374,110,17.7,9,9,0,0,0,0,0,0
429,110,14.5,9,9,0,0,0,0,0,0
533,110,21.2,6,6,0,0,0,0,0,0
240,110,15.5,6,0,0,0,0,0,0,0
2029,110,2.2,42,33,0,0,33,12,9,0
569,110,29.4,6,6,0,0,0,0,0,0
447,110,15.2,12,12,0,0,0,0,0,0
170,110,45.6,9,6,0,0,0,0,0,0
361,110,15,12,9,0,0,0,0,0,0
269,110,10.6,15,12,0,0,0,0,0,0
239,110,14.2,12,6,0,0,0,0,0,0
253,110,7,51,42,0,0,48,9,36,0
237,110,1.8,39,27,0,0,30,9,9,0
323,110,11.1,15,12,0,0,0,0,0,0
204,110,19.2,15,12,0,0,9,0,9,0
281,110,2.6,63,51,6,0,60,15,24,15
187,110,7.1,27,21,0,0,0,0,0,0
308,110,6,69,60,0,0,33,15,15,0
391,110,9.7,21,18,0,0,0,0,0,0
1196,1197,2.4,12,6,0,0,0,0,0,0
1206,1197,4.1,6,0,0,0,0,0,0,0
1204,1197,9,9,0,0,0,0,0,0,0
1215,1197,2.7,9,6,0,0,0,0,0,0
1222,1197,4.6,15,12,0,0,0,0,0,0
1217,1197,5.8,24,18,0,0,0,0,0,0
1166,1197,1.1,6,0,0,0,0,0,0,0
1218,1197,3.7,9,0,0,0,0,0,0,0
1219,1197,1.3,15,15,0,0,6,6,0,0
1210,1197,1.7,24,18,0,0,21,18,0,0
1203,1197,2.3,9,9,0,0,0,0,0,0
1202,1197,6,15,9,0,0,0,0,0,0
1199,1197,15.1,12,9,0,0,0,0,0,0
1213,1197,2.6,18,15,0,0,0,0,0,0
1224,1197,10.3,6,0,0,0,0,0,0,0
1191,1197,3.1,21,15,0,0,6,0,0,0
1187,1197,1.8,21,18,0,0,6,0,0,0
1211,1197,3.1,24,21,0,0,6,6,0,0
1209,1197,11.4,6,0,0,0,0,0,0,0
1212,1197,3.3,21,12,0,0,0,0,0,0
1207,1197,2.1,15,12,0,0,0,0,0,0
1188,1197,3,9,6,0,0,0,0,0,0
1220,1197,2.6,9,0,0,0,6,6,0,0
1205,1197,2.4,18,12,0,0,9,9,0,0
1181,1197,14.8,9,6,0,0,0,0,0,0
1201,1197,14.4,9,0,0,0,0,0,0,0
1214,1197,6.1,9,0,0,0,0,0,0,0
1198,1197,2,21,18,0,0,0,0,0,0
1221,1197,1.9,27,21,0,0,21,18,0,0
1178,1197,1.6,24,21,0,0,0,0,0,0
1183,1197,15.5,9,6,0,0,0,0,0,0
1134,1197,15.9,9,6,0,0,0,0,0,0
1174,1197,2.3,12,6,0,0,0,0,0,0
1223,1197,5.3,6,0,0,0,0,0,0,0
1216,1197,0.9,33,27,0,0,48,39,0,0
1189,1197,1.7,9,0,0,0,9,9,0,0
1186,1197,15,6,0,0,0,0,0,0,0
1208,1197,3.6,15,6,0,0,0,0,0,0
1195,1197,10.8,6,0,0,0,0,0,0,0
1176,1197,13.8,9,0,0,0,0,0,0,0
1210,1216,0.8,0,0,0,0,18,15,0,0
1220,1216,1.8,6,6,0,0,6,6,0,0
1191,1216,2.3,12,9,0,0,6,6,0,0
1187,1216,2.7,9,6,0,0,6,6,0,0
1218,1216,4.2,6,0,0,0,0,0,0,0
1197,1216,0.9,9,0,0,0,12,9,0,0
1222,1216,5.3,6,0,0,0,0,0,0,0
1221,1216,1.3,0,0,0,0,12,9,0,0
1212,1216,3.6,6,0,0,0,0,0,0,0
1205,1216,1.5,6,0,0,0,12,12,0,0
1211,1216,3.8,9,9,0,0,0,0,0,0
668,695,4,9,0,0,0,0,0,0,0
683,695,6.3,6,0,0,0,0,0,0,0
775,695,15.3,0,0,0,0,6,6,0,0
708,695,5.1,21,15,0,0,93,84,12,0
689,695,2.6,12,9,0,0,0,0,0,0
675,695,5.9,9,9,0,0,0,0,0,0
709,695,6.8,6,0,0,0,0,0,0,0
2068,695,4.6,9,6,0,0,0,0,0,0
704,695,6.4,18,18,0,0,12,12,0,0
679,695,17.1,6,0,0,0,0,0,0,0
700,695,6.8,0,0,0,0,21,15,0,0
715,695,20.1,6,6,0,0,6,6,0,0
663,695,8.9,0,0,0,0,6,0,6,0
2065,695,11.5,6,0,0,0,0,0,0,0
703,695,3.3,6,0,0,0,0,0,0,0
755,695,4.8,9,9,0,0,0,0,0,0
753,695,8,0,0,0,0,12,12,0,0
668,708,8.9,9,0,0,0,0,0,0,0
695,708,5.1,9,0,0,0,6,6,0,0
704,708,6,9,9,0,0,0,0,0,0
770,708,9.3,6,0,0,0,0,0,0,0
588,509,13.3,18,15,0,0,153,90,57,0
516,509,6.9,6,6,0,0,102,66,30,0
513,509,1.8,21,18,0,0,99,45,0,51
505,509,5.5,9,9,0,0,72,36,27,0
514,509,2.6,12,6,0,0,72,42,0,27
510,509,1.4,24,21,0,0,129,81,0,45
512,509,1.3,15,9,0,0,105,39,0,60
437,457,2.5,6,0,0,0,0,0,0,0
396,457,3.4,0,0,0,0,6,0,0,0
459,457,2.8,6,6,0,0,0,0,0,0
